ID Rejsu,ID Okrętu,Nazwa Okrętu,Miejsce Zdarzenia,Rodzaj Zdarzenia,Uszkodzenia
19994,2746,Złoty Jesiotr,Q6,Kraken,67%
19995,2657,Srebrny Jesiotr,R4,Harpie,0%
19995,2657,Srebrny Jesiotr,R4,Rekiny,5%
19995,2657,Srebrny Jesiotr,R6,Kraken,10%
19995,2657,Srebrny Jesiotr,Q4,Rekiny,0%
19995,2657,Srebrny Jesiotr,Q3,Piraci,0%
19997,2869,Złoty Morszczuk,H5,Harpie,0%
19997,2869,Złoty Morszczuk,G7,Piraci,0%
19997,2869,Złoty Morszczuk,G7,Kraken,20%
19997,2869,Złoty Morszczuk,G7,Sztorm,17%
19997,2869,Złoty Morszczuk,F8,Kraken,7%
19997,2869,Złoty Morszczuk,I13,Rekiny,7%
19998,2852,Niebieski Tuńczyk,G5,Harpie,0%
19998,2852,Niebieski Tuńczyk,G6,Piraci,0%
19998,2852,Niebieski Tuńczyk,G8,Kraken,4%
19998,2852,Niebieski Tuńczyk,G9,Kraken,34%
19998,2852,Niebieski Tuńczyk,H11,Piraci,0%
19998,2852,Niebieski Tuńczyk,H11,Kraken,10%
19998,2852,Niebieski Tuńczyk,H12,Piraci,0%
19999,2883,Brązowy Tuńczyk,R13,Piraci,25%
19999,2883,Brązowy Tuńczyk,R13,Rekiny,5%
20001,2514,Szary Tuńczyk,J13,Harpie,0%
20001,2514,Szary Tuńczyk,J13,Smok,0%
20001,2514,Szary Tuńczyk,L11,Rekiny,7%
20001,2514,Szary Tuńczyk,L11,Smok,27%
20001,2514,Szary Tuńczyk,M11,Piraci,17%
20001,2514,Szary Tuńczyk,M11,Rekiny,4%
20004,2914,Biały Łosoś,Q3,Piraci,14%
20004,2914,Biały Łosoś,Q4,Piraci,0%
20004,2914,Biały Łosoś,Q4,Harpie,4%
20004,2914,Biały Łosoś,P6,Harpie,4%
20004,2914,Biały Łosoś,P7,Harpie,0%
20004,2914,Biały Łosoś,P9,Smok,14%
20004,2914,Biały Łosoś,P10,Rekiny,0%
20005,2905,Fioletowy Dorsz,O3,Harpie,4%
20005,2905,Fioletowy Dorsz,O3,Sztorm,14%
20005,2905,Fioletowy Dorsz,K3,Harpie,4%
20005,2905,Fioletowy Dorsz,N2,Sztorm,17%
20005,2905,Fioletowy Dorsz,O2,Piraci,40%
20006,2861,Turkusowy Okoń,H5,Harpie,0%
20006,2861,Turkusowy Okoń,H8,Piraci,0%
20006,2861,Turkusowy Okoń,H9,Sztorm,7%
20006,2861,Turkusowy Okoń,H11,Piraci,10%
20006,2861,Turkusowy Okoń,I13,Piraci,20%
20007,2838,Czerwony Sandacz,M11,Harpie,10%
20007,2838,Czerwony Sandacz,P11,Smok,14%
20009,2924,Czerwony Dorsz,I12,Sztorm,5%
20010,2918,Czarny Sandacz,M2,Harpie,10%
20010,2918,Czarny Sandacz,L4,Kraken,0%
20010,2918,Czarny Sandacz,I4,Syreny,0%
20011,2896,Brunatny Jesiotr,P4,Harpie,0%
20011,2896,Brunatny Jesiotr,N7,Mielizna,5%
20011,2896,Brunatny Jesiotr,L8,Rekiny,0%
20011,2896,Brunatny Jesiotr,K10,Piraci,15%
20012,2908,Barwny Leszcz,Q3,Harpie,0%
20012,2908,Barwny Leszcz,Q4,Rekiny,0%
20012,2908,Barwny Leszcz,R6,Rekiny,4%
20012,2908,Barwny Leszcz,S7,Smok,10%
20012,2908,Barwny Leszcz,S8,Rekiny,7%
20012,2908,Barwny Leszcz,R6,Kraken,10%
20012,2908,Barwny Leszcz,R6,Rekiny,10%
20013,2919,Barwny Pstrąg,O2,Sztorm,0%
20013,2919,Barwny Pstrąg,O3,Sztorm,0%
20013,2919,Barwny Pstrąg,M3,Harpie,0%
20013,2919,Barwny Pstrąg,M2,Sztorm,15%
20013,2919,Barwny Pstrąg,O2,Piraci,45%
20014,2862,Fioletowy Łosoś,H4,Harpie,0%
20014,2862,Fioletowy Łosoś,K4,Kraken,0%
20014,2862,Fioletowy Łosoś,O3,Mielizna,5%
20018,2775,Brunatny Szczupak,J16,Piraci,25%
20018,2775,Brunatny Szczupak,J15,Rekiny,0%
20020,2867,Pomarańczowy Węgorz,J15,Sztorm,35%
20020,2867,Pomarańczowy Węgorz,J16,Góra lodowa,10%
20021,2788,Barwny Mintaj,I12,Harpie,4%
20021,2788,Barwny Mintaj,I12,Rekiny,7%
20022,2678,Biały Okoń,M2,Rekiny,0%
20023,2872,Biały Szprot,H5,Harpie,0%
20023,2872,Biały Szprot,G10,Piraci,0%
20023,2872,Biały Szprot,H11,Piraci,0%
20023,2872,Biały Szprot,H11,Kraken,14%
20023,2872,Biały Szprot,H11,Sztorm,4%
20024,2899,Tęczowy Sandacz,F1,Syreny,20%
20024,2899,Tęczowy Sandacz,F3,Sztorm,20%
20024,2899,Tęczowy Sandacz,G3,Piraci,0%
20027,2914,Biały Łosoś,P11,Rekiny,4%
20027,2914,Biały Łosoś,O11,Harpie,4%
20027,2914,Biały Łosoś,N11,Harpie,7%
20027,2914,Biały Łosoś,N11,Rekiny,0%
20027,2914,Biały Łosoś,P11,Sztorm,0%
20028,2865,Tęczowy Szczupak,P13,Harpie,0%
20028,2865,Tęczowy Szczupak,P13,Sztorm,24%
20028,2865,Tęczowy Szczupak,O13,Piraci,24%
20028,2865,Tęczowy Szczupak,O13,Ogień,4%
20029,2925,Zielony Węgorz,J13,Harpie,0%
20029,2925,Zielony Węgorz,J11,Sztorm,5%
20029,2925,Zielony Węgorz,I9,Mielizna,5%
20030,2916,Fioletowy Mintaj,J13,Harpie,10%
20030,2916,Fioletowy Mintaj,I12,Rekiny,0%
20032,2805,Szary Sandacz,R5,Harpie,5%
20032,2805,Szary Sandacz,P5,Harpie,0%
20033,2891,Turkusowy Szczupak,M2,Rekiny,4%
20033,2891,Turkusowy Szczupak,L2,Harpie,0%
20033,2891,Turkusowy Szczupak,K2,Mielizna,4%
20034,2873,Biały Tuńczyk,Q4,Harpie,0%
20034,2873,Biały Tuńczyk,Q4,Sztorm,15%
20034,2873,Biały Tuńczyk,R5,Kraken,10%
20034,2873,Biały Tuńczyk,R5,Rekiny,0%
20034,2873,Biały Tuńczyk,Q6,Piraci,10%
20034,2873,Biały Tuńczyk,R7,Sztorm,25%
20034,2873,Biały Tuńczyk,Q8,Mielizna,25%
20034,2873,Biały Tuńczyk,Q8,Rekiny,5%
20034,2873,Biały Tuńczyk,Q9,Mielizna,5%
20035,2897,Barwny Morszczuk,O3,Mielizna,4%
20035,2897,Barwny Morszczuk,O3,Rekiny,0%
20035,2897,Barwny Morszczuk,N3,Harpie,0%
20035,2897,Barwny Morszczuk,N3,Rekiny,0%
20035,2897,Barwny Morszczuk,J4,Kraken,34%
20035,2897,Barwny Morszczuk,J4,Rekiny,7%
20036,2789,Czarny Łosoś,G7,Kraken,30%
20037,2624,Biały Dorsz,H4,Harpie,0%
20037,2624,Biały Dorsz,K1,Mielizna,10%
20037,2624,Biały Dorsz,K1,Sztorm,14%
20037,2624,Biały Dorsz,J1,Sztorm,4%
20037,2624,Biały Dorsz,I3,Mielizna,10%
20037,2624,Biały Dorsz,H4,Smok,14%
20038,2877,Tęczowy Leszcz,L7,Mielizna,35%
20038,2877,Tęczowy Leszcz,J6,Kraken,15%
20039,2697,Tęczowy Śledź,H4,Rekiny,5%
20039,2697,Tęczowy Śledź,J4,Harpie,20%
20039,2697,Tęczowy Śledź,J4,Kraken,20%
20039,2697,Tęczowy Śledź,K4,Kraken,45%
20040,2850,Szary Okoń,Q10,Harpie,7%
20040,2850,Szary Okoń,Q9,Rekiny,4%
20040,2850,Szary Okoń,Q8,Harpie,4%
20040,2850,Szary Okoń,R7,Harpie,0%
20040,2850,Szary Okoń,R6,Sztorm,7%
20040,2850,Szary Okoń,Q3,Sztorm,0%
20041,2922,Szary Karp,N11,Rekiny,5%
20041,2922,Szary Karp,M13,Harpie,10%
20041,2922,Szary Karp,L13,Sztorm,5%
20041,2922,Szary Karp,K14,Mielizna,40%
20041,2922,Szary Karp,J14,Harpie,5%
20041,2922,Szary Karp,J14,Rekiny,5%
20042,2928,Brązowy Węgorz,P11,Sztorm,7%
20042,2928,Brązowy Węgorz,L10,Kraken,54%
20042,2928,Brązowy Węgorz,K8,Rekiny,0%
20042,2928,Brązowy Węgorz,J7,Rekiny,0%
20042,2928,Brązowy Węgorz,I6,Sztorm,0%
20043,2881,Niebieski Leszcz,H11,Rekiny,4%
20043,2881,Niebieski Leszcz,H11,Sztorm,10%
20043,2881,Niebieski Leszcz,H6,Harpie,0%
20044,2915,Barwny Śledź,J15,Rekiny,5%
20044,2915,Barwny Śledź,J16,Sztorm,20%
20044,2915,Barwny Śledź,J15,Sztorm,35%
20045,2852,Niebieski Tuńczyk,I15,Piraci,24%
20045,2852,Niebieski Tuńczyk,I15,Harpie,0%
20045,2852,Niebieski Tuńczyk,I15,Sztorm,0%
20045,2852,Niebieski Tuńczyk,I15,Rekiny,0%
20046,2887,Barwny Szprot,J13,Sztorm,7%
20048,2762,Niebieski Sandacz,O2,Sztorm,10%
20048,2762,Niebieski Sandacz,N4,Harpie,0%
20048,2762,Niebieski Sandacz,L4,Kraken,20%
20048,2762,Niebieski Sandacz,K4,Piraci,0%
20048,2762,Niebieski Sandacz,K4,Rekiny,4%
20048,2762,Niebieski Sandacz,I4,Piraci,50%
20050,2904,Barwny Sandacz,O3,Mielizna,10%
20050,2904,Barwny Sandacz,N4,Mielizna,15%
20050,2904,Barwny Sandacz,L4,Kraken,10%
20050,2904,Barwny Sandacz,K4,Kraken,40%
20051,2927,Pomarańczowy Szczupak,F5,Harpie,0%
20051,2927,Pomarańczowy Szczupak,D6,Piraci,34%
20051,2927,Pomarańczowy Szczupak,D6,Rekiny,0%
20051,2927,Pomarańczowy Szczupak,E5,Piraci,47%
20052,2849,Tęczowy Tuńczyk,L7,Rekiny,5%
20052,2849,Tęczowy Tuńczyk,L7,Rekiny,0%
20052,2849,Tęczowy Tuńczyk,L8,Mielizna,10%
20052,2849,Tęczowy Tuńczyk,L8,Syreny,0%
20052,2849,Tęczowy Tuńczyk,M9,Sztorm,15%
20053,2890,Turkusowy Łosoś,O12,Harpie,7%
20053,2890,Turkusowy Łosoś,O11,Piraci,20%
20053,2890,Turkusowy Łosoś,O11,Harpie,0%
20053,2890,Turkusowy Łosoś,P11,Piraci,14%
20053,2890,Turkusowy Łosoś,P11,Rekiny,0%
20054,2514,Szary Tuńczyk,Q13,Rekiny,0%
20054,2514,Szary Tuńczyk,Q14,Harpie,4%
20054,2514,Szary Tuńczyk,R15,Piraci,0%
20054,2514,Szary Tuńczyk,R15,Harpie,0%
20054,2514,Szary Tuńczyk,R15,Mielizna,17%
20054,2514,Szary Tuńczyk,R15,Ogień,40%
20054,2514,Szary Tuńczyk,Q12,Rekiny,0%
20056,2869,Złoty Morszczuk,J14,Harpie,0%
20056,2869,Złoty Morszczuk,K14,Piraci,0%
20056,2869,Złoty Morszczuk,N11,Rekiny,0%
20058,2779,Szary Morszczuk,P8,Harpie,5%
20058,2779,Szary Morszczuk,P8,Sztorm,25%
20058,2779,Szary Morszczuk,P9,Harpie,0%
20059,2905,Fioletowy Dorsz,N4,Mielizna,4%
20059,2905,Fioletowy Dorsz,O3,Harpie,7%
20059,2905,Fioletowy Dorsz,O3,Smok,7%
20060,2932,Fioletowy Karp,H4,Harpie,4%
20060,2932,Fioletowy Karp,K3,Harpie,7%
20060,2932,Fioletowy Karp,L3,Rekiny,0%
20060,2932,Fioletowy Karp,M3,Harpie,10%
20060,2932,Fioletowy Karp,M3,Rekiny,4%
20061,2929,Czarny Pstrąg,H4,Harpie,0%
20061,2929,Czarny Pstrąg,J2,Rekiny,7%
20061,2929,Czarny Pstrąg,K2,Sztorm,10%
20062,2871,Złoty Karp,I3,Harpie,7%
20062,2871,Złoty Karp,J2,Harpie,0%
20062,2871,Złoty Karp,J2,Sztorm,14%
20062,2871,Złoty Karp,L2,Mielizna,7%
20064,2607,Niebieski Karp,H7,Kraken,14%
20064,2607,Niebieski Karp,I9,Ogień,14%
20064,2607,Niebieski Karp,I10,Harpie,0%
20064,2607,Niebieski Karp,I10,Mielizna,7%
20064,2607,Niebieski Karp,I10,Ogień,7%
20064,2607,Niebieski Karp,J13,Sztorm,0%
20065,2854,Tęczowy Jesiotr,O11,Piraci,0%
20065,2854,Tęczowy Jesiotr,O11,Sztorm,0%
20065,2854,Tęczowy Jesiotr,N12,Góra lodowa,5%
20065,2854,Tęczowy Jesiotr,M13,Harpie,0%
20065,2854,Tęczowy Jesiotr,L13,Sztorm,0%
20065,2854,Tęczowy Jesiotr,K13,Piraci,25%
20066,2861,Turkusowy Okoń,J13,Harpie,0%
20066,2861,Turkusowy Okoń,J13,Sztorm,10%
20066,2861,Turkusowy Okoń,I12,Rekiny,7%
20066,2861,Turkusowy Okoń,I10,Smok,0%
20066,2861,Turkusowy Okoń,I9,Piraci,0%
20066,2861,Turkusowy Okoń,I9,Ogień,10%
20066,2861,Turkusowy Okoń,I8,Mielizna,10%
20066,2861,Turkusowy Okoń,H6,Piraci,0%
20068,2555,Niebieski Śledź,N2,Piraci,14%
20068,2555,Niebieski Śledź,M2,Rekiny,4%
20068,2555,Niebieski Śledź,M3,Harpie,4%
20068,2555,Niebieski Śledź,K4,Harpie,7%
20068,2555,Niebieski Śledź,K4,Sztorm,0%
20068,2555,Niebieski Śledź,I4,Sztorm,0%
20068,2555,Niebieski Śledź,H4,Rekiny,7%
20069,2862,Fioletowy Łosoś,P5,Mielizna,5%
20069,2862,Fioletowy Łosoś,P9,Rekiny,0%
20069,2862,Fioletowy Łosoś,P10,Sztorm,0%
20070,2919,Barwny Pstrąg,L2,Sztorm,15%
20070,2919,Barwny Pstrąg,M2,Rekiny,5%
20071,2924,Czerwony Dorsz,G8,Kraken,5%
20071,2924,Czerwony Dorsz,G8,Sztorm,25%
20074,2906,Złoty Węgorz,P8,Piraci,65%
20074,2906,Złoty Węgorz,P8,Harpie,15%
20074,2906,Złoty Węgorz,P4,Harpie,0%
20075,2883,Brązowy Tuńczyk,Q9,Harpie,5%
20075,2883,Brązowy Tuńczyk,P8,Mielizna,20%
20075,2883,Brązowy Tuńczyk,P7,Rekiny,5%
20076,2788,Barwny Mintaj,J14,Harpie,0%
20076,2788,Barwny Mintaj,J14,Rekiny,0%
20076,2788,Barwny Mintaj,K12,Sztorm,0%
20076,2788,Barwny Mintaj,L11,Góra lodowa,17%
20076,2788,Barwny Mintaj,M11,Kraken,40%
20076,2788,Barwny Mintaj,M11,Góra lodowa,17%
20076,2788,Barwny Mintaj,P11,Sztorm,17%
20078,2775,Brunatny Szczupak,J13,Harpie,5%
20078,2775,Brunatny Szczupak,K12,Góra lodowa,30%
20078,2775,Brunatny Szczupak,N12,Kraken,45%
20082,2908,Barwny Leszcz,Q3,Harpie,4%
20082,2908,Barwny Leszcz,Q4,Sztorm,0%
20082,2908,Barwny Leszcz,P6,Harpie,0%
20082,2908,Barwny Leszcz,P6,Rekiny,7%
20082,2908,Barwny Leszcz,Q8,Mielizna,4%
20082,2908,Barwny Leszcz,Q9,Mielizna,7%
20083,2931,Brunatny Szprot,H6,Rekiny,10%
20084,2838,Czerwony Sandacz,N12,Sztorm,14%
20084,2838,Czerwony Sandacz,N13,Góra lodowa,17%
20084,2838,Czerwony Sandacz,M13,Harpie,7%
20084,2838,Czerwony Sandacz,J13,Smok,0%
20085,2933,Brunatny Mintaj,P12,Harpie,0%
20085,2933,Brunatny Mintaj,P12,Góra lodowa,14%
20085,2933,Brunatny Mintaj,Q13,Piraci,57%
20085,2933,Brunatny Mintaj,R15,Mielizna,7%
20086,2914,Biały Łosoś,Q14,Piraci,0%
20086,2914,Biały Łosoś,Q12,Harpie,4%
20087,2935,Czarny Szprot,I12,Harpie,5%
20087,2935,Czarny Szprot,I11,Rekiny,5%
20088,2872,Biały Szprot,K13,Góra lodowa,7%
20088,2872,Biały Szprot,K12,Harpie,0%
20088,2872,Biały Szprot,K12,Góra lodowa,10%
20088,2872,Biały Szprot,L11,Piraci,0%
20088,2872,Biały Szprot,L11,Rekiny,4%
20088,2872,Biały Szprot,J13,Piraci,57%
20088,2872,Biały Szprot,J13,Rekiny,4%
20089,2916,Fioletowy Mintaj,I13,Sztorm,14%
20089,2916,Fioletowy Mintaj,H12,Góra lodowa,20%
20089,2916,Fioletowy Mintaj,I13,Harpie,4%
20090,2865,Tęczowy Szczupak,J10,Harpie,10%
20090,2865,Tęczowy Szczupak,J10,Mielizna,30%
20090,2865,Tęczowy Szczupak,K8,Harpie,4%
20091,2805,Szary Sandacz,Q8,Mielizna,55%
20091,2805,Szary Sandacz,Q10,Smok,15%
20092,2678,Biały Okoń,Q8,Mielizna,15%
20092,2678,Biały Okoń,Q10,Piraci,0%
20093,2850,Szary Okoń,Q3,Harpie,0%
20093,2850,Szary Okoń,Q4,Sztorm,7%
20093,2850,Szary Okoń,Q6,Sztorm,4%
20093,2850,Szary Okoń,Q8,Mielizna,34%
20093,2850,Szary Okoń,Q9,Piraci,0%
20093,2850,Szary Okoń,Q9,Mielizna,4%
20095,2928,Brązowy Węgorz,I4,Harpie,4%
20095,2928,Brązowy Węgorz,J5,Rekiny,7%
20095,2928,Brązowy Węgorz,K5,Kraken,30%
20095,2928,Brązowy Węgorz,I6,Harpie,0%
20096,2897,Barwny Morszczuk,G7,Kraken,20%
20096,2897,Barwny Morszczuk,G8,Rekiny,4%
20096,2897,Barwny Morszczuk,H11,Kraken,0%
20096,2897,Barwny Morszczuk,H11,Rekiny,7%
20097,2918,Czarny Sandacz,G7,Kraken,15%
20097,2918,Czarny Sandacz,G7,Rekiny,5%
20097,2918,Czarny Sandacz,G8,Sztorm,20%
20097,2918,Czarny Sandacz,G10,Harpie,5%
20097,2918,Czarny Sandacz,G10,Rekiny,0%
20097,2918,Czarny Sandacz,H11,Kraken,20%
20098,2873,Biały Tuńczyk,Q9,Mielizna,5%
20098,2873,Biały Tuńczyk,R7,Piraci,0%
20098,2873,Biały Tuńczyk,Q8,Mielizna,30%
20100,2937,Brązowy Sandacz,K14,Mielizna,55%
20100,2937,Brązowy Sandacz,L13,Piraci,0%
20100,2937,Brązowy Sandacz,M11,Rekiny,0%
20100,2937,Brązowy Sandacz,M11,Sztorm,10%
20100,2937,Brązowy Sandacz,M10,Sztorm,0%
20100,2937,Brązowy Sandacz,P4,Sztorm,15%
20101,2887,Barwny Szprot,J13,Sztorm,4%
20101,2887,Barwny Szprot,L11,Harpie,0%
20101,2887,Barwny Szprot,M11,Kraken,7%
20101,2887,Barwny Szprot,M11,Rekiny,4%
20101,2887,Barwny Szprot,M11,Rekiny,4%
20101,2887,Barwny Szprot,N11,Piraci,0%
20101,2887,Barwny Szprot,N11,Syreny,0%
20101,2887,Barwny Szprot,O11,Syreny,20%
20102,2852,Niebieski Tuńczyk,J13,Smok,0%
20102,2852,Niebieski Tuńczyk,J12,Góra lodowa,10%
20102,2852,Niebieski Tuńczyk,J12,Rekiny,10%
20102,2852,Niebieski Tuńczyk,I10,Mielizna,30%
20102,2852,Niebieski Tuńczyk,I10,Rekiny,4%
20102,2852,Niebieski Tuńczyk,I9,Harpie,0%
20102,2852,Niebieski Tuńczyk,I8,Ogień,20%
20102,2852,Niebieski Tuńczyk,I7,Rekiny,7%
20102,2852,Niebieski Tuńczyk,H6,Piraci,0%
20104,2624,Biały Dorsz,H4,Harpie,4%
20104,2624,Biały Dorsz,I4,Harpie,0%
20104,2624,Biały Dorsz,J3,Piraci,20%
20104,2624,Biały Dorsz,L2,Mielizna,7%
20106,2925,Zielony Węgorz,F4,Harpie,0%
20106,2925,Zielony Węgorz,D2,Sztorm,5%
20108,2877,Tęczowy Leszcz,H6,Harpie,0%
20109,2890,Turkusowy Łosoś,Q9,Harpie,4%
20109,2890,Turkusowy Łosoś,Q9,Mielizna,4%
20109,2890,Turkusowy Łosoś,Q8,Mielizna,4%
20109,2890,Turkusowy Łosoś,R7,Harpie,7%
20109,2890,Turkusowy Łosoś,Q7,Harpie,7%
20109,2890,Turkusowy Łosoś,Q7,Rekiny,7%
20109,2890,Turkusowy Łosoś,Q7,Sztorm,0%
20109,2890,Turkusowy Łosoś,Q8,Mielizna,14%
20109,2890,Turkusowy Łosoś,Q8,Rekiny,0%
20109,2890,Turkusowy Łosoś,Q9,Harpie,7%
20112,2922,Szary Karp,K12,Harpie,0%
20112,2922,Szary Karp,L11,Kraken,20%
20112,2922,Szary Karp,L11,Sztorm,5%
20112,2922,Szary Karp,K11,Sztorm,30%
20113,2915,Barwny Śledź,J13,Góra lodowa,5%
20113,2915,Barwny Śledź,K13,Harpie,10%
20113,2915,Barwny Śledź,K13,Góra lodowa,5%
20114,2905,Fioletowy Dorsz,Q3,Harpie,0%
20114,2905,Fioletowy Dorsz,P4,Piraci,30%
20114,2905,Fioletowy Dorsz,P4,Mielizna,7%
20116,2938,Fioletowy Szczupak,P4,Mielizna,7%
20116,2938,Fioletowy Szczupak,P4,Rekiny,7%
20116,2938,Fioletowy Szczupak,P5,Rekiny,7%
20116,2938,Fioletowy Szczupak,O6,Sztorm,0%
20116,2938,Fioletowy Szczupak,O7,Piraci,7%
20116,2938,Fioletowy Szczupak,N9,Mielizna,4%
20116,2938,Fioletowy Szczupak,N9,Rekiny,0%
20116,2938,Fioletowy Szczupak,M9,Piraci,0%
20116,2938,Fioletowy Szczupak,L10,Kraken,4%
20116,2938,Fioletowy Szczupak,L11,Rekiny,0%
20116,2938,Fioletowy Szczupak,K12,Harpie,0%
20117,2833,Złoty Łosoś,E4,Sztorm,30%
20119,2697,Tęczowy Śledź,H5,Harpie,0%
20119,2697,Tęczowy Śledź,F8,Kraken,20%
20120,2941,Brunatny Tuńczyk,H4,Harpie,0%
20120,2941,Brunatny Tuńczyk,L2,Mielizna,30%
20121,2779,Szary Morszczuk,P8,Harpie,15%
20121,2779,Szary Morszczuk,P4,Harpie,0%
20121,2779,Szary Morszczuk,Q3,Sztorm,0%
20122,2939,Purpurowy Szprot,O13,Kraken,5%
20122,2939,Purpurowy Szprot,J13,Harpie,0%
20123,2849,Tęczowy Tuńczyk,Q10,Harpie,0%
20123,2849,Tęczowy Tuńczyk,Q9,Mielizna,10%
20123,2849,Tęczowy Tuńczyk,R6,Kraken,20%
20123,2849,Tęczowy Tuńczyk,S4,Kraken,10%
20123,2849,Tęczowy Tuńczyk,S4,Sztorm,15%
20123,2849,Tęczowy Tuńczyk,S5,Rekiny,0%
20123,2849,Tęczowy Tuńczyk,S5,Sztorm,5%
20123,2849,Tęczowy Tuńczyk,Q8,Mielizna,5%
20123,2849,Tęczowy Tuńczyk,Q9,Mielizna,10%
20124,2940,Zielony Łosoś,O13,Kraken,14%
20124,2940,Zielony Łosoś,N13,Piraci,20%
20124,2940,Zielony Łosoś,L13,Mielizna,30%
20124,2940,Zielony Łosoś,K13,Harpie,14%
20126,2607,Niebieski Karp,J13,Rekiny,4%
20126,2607,Niebieski Karp,J13,Sztorm,0%
20126,2607,Niebieski Karp,J12,Piraci,0%
20126,2607,Niebieski Karp,J12,Smok,0%
20126,2607,Niebieski Karp,J11,Piraci,10%
20126,2607,Niebieski Karp,J11,Harpie,0%
20126,2607,Niebieski Karp,I9,Mielizna,10%
20126,2607,Niebieski Karp,H8,Sztorm,17%
20126,2607,Niebieski Karp,I7,Rekiny,7%
20127,2906,Złoty Węgorz,Q5,Piraci,15%
20129,2920,Niebieski Halibut,Q6,Kraken,60%
20130,2945,Złoty Sandacz,O2,Piraci,20%
20130,2945,Złoty Sandacz,O3,Harpie,0%
20130,2945,Złoty Sandacz,O3,Mielizna,25%
20130,2945,Złoty Sandacz,I4,Piraci,45%
20131,2881,Niebieski Leszcz,H4,Piraci,0%
20131,2881,Niebieski Leszcz,I4,Rekiny,0%
20131,2881,Niebieski Leszcz,K4,Harpie,7%
20131,2881,Niebieski Leszcz,K4,Kraken,20%
20131,2881,Niebieski Leszcz,J4,Rekiny,0%
20132,2851,Pomarańczowy Morszczuk,G5,Sztorm,25%
20132,2851,Pomarańczowy Morszczuk,F7,Kraken,60%
20134,2788,Barwny Mintaj,Q9,Sztorm,0%
20134,2788,Barwny Mintaj,Q8,Mielizna,14%
20134,2788,Barwny Mintaj,Q8,Harpie,0%
20134,2788,Barwny Mintaj,Q8,Mielizna,34%
20134,2788,Barwny Mintaj,Q9,Mielizna,10%
20136,2915,Barwny Śledź,I13,Harpie,5%
20136,2915,Barwny Śledź,G11,Góra lodowa,25%
20137,2946,Czerwony Karp,L2,Harpie,14%
20137,2946,Czerwony Karp,I3,Sztorm,0%
20138,2931,Brunatny Szprot,I4,Sztorm,0%
20139,2861,Turkusowy Okoń,G6,Harpie,4%
20139,2861,Turkusowy Okoń,G8,Rekiny,4%
20139,2861,Turkusowy Okoń,G9,Harpie,0%
20139,2861,Turkusowy Okoń,G9,Rekiny,4%
20139,2861,Turkusowy Okoń,G5,Rekiny,4%
20141,2869,Złoty Morszczuk,K9,Piraci,10%
20141,2869,Złoty Morszczuk,J8,Mielizna,4%
20142,2872,Biały Szprot,J13,Sztorm,14%
20142,2872,Biały Szprot,J12,Góra lodowa,7%
20142,2872,Biały Szprot,J10,Harpie,0%
20142,2872,Biały Szprot,J10,Mielizna,4%
20144,2871,Złoty Karp,K4,Harpie,4%
20144,2871,Złoty Karp,I4,Sztorm,0%
20145,2555,Niebieski Śledź,D4,Harpie,0%
20145,2555,Niebieski Śledź,C4,Mielizna,4%
20145,2555,Niebieski Śledź,D4,Mielizna,20%
20145,2555,Niebieski Śledź,D4,Rekiny,0%
20150,2919,Barwny Pstrąg,L2,Mielizna,10%
20150,2919,Barwny Pstrąg,M2,Sztorm,5%
20150,2919,Barwny Pstrąg,N2,Harpie,0%
20151,2943,Niebieski Mintaj,O2,Harpie,0%
20151,2943,Niebieski Mintaj,M6,Rekiny,4%
20151,2943,Niebieski Mintaj,N4,Rekiny,4%
20152,2624,Biały Dorsz,Q4,Piraci,27%
20152,2624,Biały Dorsz,Q7,Harpie,0%
20152,2624,Biały Dorsz,P8,Mielizna,4%
20152,2624,Biały Dorsz,Q9,Mielizna,17%
20153,2937,Brązowy Sandacz,O3,Mielizna,10%
20153,2937,Brązowy Sandacz,O3,Rekiny,0%
20153,2937,Brązowy Sandacz,N3,Harpie,0%
20153,2937,Brązowy Sandacz,M3,Sztorm,0%
20153,2937,Brązowy Sandacz,L3,Piraci,0%
20153,2937,Brązowy Sandacz,K4,Kraken,20%
20153,2937,Brązowy Sandacz,J4,Kraken,15%
20153,2937,Brązowy Sandacz,J4,Sztorm,25%
20154,2945,Złoty Sandacz,J3,Piraci,0%
20156,2762,Niebieski Sandacz,I4,Piraci,0%
20156,2762,Niebieski Sandacz,J4,Kraken,10%
20156,2762,Niebieski Sandacz,I4,Harpie,0%
20156,2762,Niebieski Sandacz,I4,Smok,4%
20157,2924,Czerwony Dorsz,K5,Rekiny,10%
20158,2890,Turkusowy Łosoś,R12,Harpie,7%
20158,2890,Turkusowy Łosoś,R12,Góra lodowa,14%
20158,2890,Turkusowy Łosoś,S13,Harpie,0%
20158,2890,Turkusowy Łosoś,S13,Smok,40%
20158,2890,Turkusowy Łosoś,R13,Rekiny,4%
20160,2933,Brunatny Mintaj,K8,Sztorm,24%
20160,2933,Brunatny Mintaj,K7,Harpie,0%
20160,2933,Brunatny Mintaj,H6,Sztorm,24%
20161,2862,Fioletowy Łosoś,L10,Kraken,30%
20161,2862,Fioletowy Łosoś,K7,Harpie,10%
20161,2862,Fioletowy Łosoś,K7,Sztorm,15%
20161,2862,Fioletowy Łosoś,H5,Harpie,10%
20162,2922,Szary Karp,I13,Syreny,0%
20162,2922,Szary Karp,H13,Góra lodowa,25%
